date,FXAUDCAD,FXBRLCAD,FXCNYCAD,FXEURCAD,FXHKDCAD,FXINRCAD,FXIDRCAD,FXJPYCAD,FXMYRCAD,FXMXNCAD,FXNZDCAD,FXNOKCAD,FXPENCAD,FXRUBCAD,FXSARCAD,FXSGDCAD,FXZARCAD,FXKRWCAD,FXSEKCAD,FXCHFCAD,FXTWDCAD,FXTHBCAD,FXTRYCAD,FXGBPCAD,FXUSDCAD,FXVNDCAD
23/10/2017,0.987,0.3936,0.1904,1.485,0.1621,0.01945,0.000093,0.01112,0.2984,0.06639,0.8809,0.1581,0.3904,0.022,0.3372,0.928,0.09219,0.001118,0.1541,1.2821,0.04179,0.0381,0.3406,1.6683,1.2644,0.000056
24/10/2017,0.9853,0.3896,0.1909,1.4901,0.1623,0.01946,0.000094,0.01112,0.2992,0.06606,0.874,0.1584,0.3911,0.022,0.3377,0.9297,0.09212,0.001121,0.1543,1.2804,0.04182,0.03816,0.3393,1.664,1.2666,0.000056
25/10/2017,0.9836,0.3938,0.1923,1.5073,0.1637,0.01967,0.000094,0.01122,0.3015,0.06693,0.8779,0.1593,0.3948,0.02215,0.3405,0.9383,0.09114,0.001133,0.1553,1.2903,0.04222,0.03848,0.3405,1.6924,1.2771,0.000056
26/10/2017,0.9857,0.3932,0.1932,1.5009,0.1645,0.01979,0.000094,0.01127,0.303,0.06717,0.8788,0.1577,0.3963,0.02221,0.3421,0.9404,0.09025,0.00114,0.1542,1.2885,0.04243,0.03865,0.3374,1.6908,1.2831,0.000056
27/10/2017,0.9856,0.3942,0.1935,1.4925,0.165,0.01979,0.000095,0.0113,0.3035,0.06714,0.8832,0.1573,0.3966,0.02208,0.3433,0.9413,0.09097,0.001142,0.1537,1.2876,0.04262,0.03869,0.3382,1.6878,1.2874,0.000057
30/10/2017,0.9849,0.3932,0.1931,1.4926,0.1646,0.01979,0.000094,0.01133,0.3029,0.06689,0.8811,0.1572,0.3951,0.02218,0.3423,0.9424,0.09128,0.001141,0.1536,1.2877,0.04254,0.03862,0.3394,1.6938,1.2837,0.000057
31/10/2017,0.9868,0.3936,0.1943,1.5014,0.1653,0.01991,0.000095,0.01135,0.3046,0.0673,0.8819,0.1576,0.3968,0.02208,0.3438,0.9461,0.09117,0.001154,0.154,1.2921,0.04277,0.03881,0.3395,1.7095,1.2893,0.000057
01/11/2017,0.9889,0.394,0.1951,1.4978,0.1652,0.01995,0.000095,0.0113,0.3045,0.06734,0.8882,0.1582,0.3954,0.02214,0.3436,0.9469,0.0915,0.001159,0.1535,1.2865,0.04274,0.03888,0.3374,1.71,1.2885,0.000057
02/11/2017,0.9893,0.3924,0.194,1.495,0.1643,0.01985,0.000095,0.01125,0.3031,0.06747,0.8868,0.1575,0.395,0.022,0.3419,0.9429,0.09161,0.001152,0.1529,1.2834,0.04247,0.03874,0.3366,1.6777,1.2822,0.000056
03/11/2017,0.977,0.3871,0.1924,1.4833,0.1636,0.01977,0.000095,0.01118,0.3014,0.06671,0.8825,0.1563,0.3935,0.02164,0.3404,0.9362,0.08989,0.001144,0.1514,1.2757,0.04225,0.03849,0.3297,1.6693,1.2764,0.000056
06/11/2017,0.9779,0.3896,0.1921,1.4784,0.1634,0.01972,0.000094,0.01119,0.3012,0.06684,0.8812,0.1564,0.3934,0.02174,0.3399,0.9351,0.08999,0.001146,0.1516,1.2757,0.04223,0.03847,0.332,1.6745,1.2746,0.000056
07/11/2017,0.977,0.3905,0.1926,1.4802,0.1638,0.01966,0.000095,0.01121,0.3023,0.06681,0.8825,0.1563,0.3944,0.02158,0.3408,0.9371,0.08994,0.001147,0.152,1.2791,0.04234,0.03857,0.3294,1.6806,1.2785,0.000056
08/11/2017,0.9772,0.3913,0.1921,1.4757,0.1633,0.0196,0.000094,0.0112,0.301,0.06671,0.8818,0.1559,0.3924,0.0215,0.3394,0.9347,0.08997,0.001143,0.1518,1.2729,0.0422,0.03844,0.3289,1.6681,1.2729,0.000056
09/11/2017,0.9736,0.3898,0.1911,1.4768,0.1627,0.01953,0.000094,0.0112,0.3017,0.06648,0.8824,0.156,0.3912,0.0214,0.3384,0.9334,0.089,0.001135,0.1515,1.2749,0.04203,0.03835,0.3281,1.6666,1.2692,0.000056
10/11/2017,0.9719,0.3875,0.191,1.4789,0.1626,0.01946,0.000094,0.01118,0.3026,0.06649,0.8797,0.1561,0.3911,0.02142,0.3382,0.9324,0.08829,0.001132,0.1517,1.2741,0.04203,0.03829,0.3285,1.6745,1.2683,0.000056
14/11/2017,0.9718,0.3858,0.1919,1.499,0.1632,0.01946,0.000094,0.01122,0.3036,0.06657,0.876,0.1555,0.3927,0.02122,0.3395,0.9365,0.0885,0.001142,0.1514,1.2855,0.04224,0.03852,0.3274,1.673,1.2733,0.000056
15/11/2017,0.9691,0.3855,0.1929,1.5082,0.1636,0.01957,0.000094,0.01131,0.306,0.06639,0.879,0.1551,0.3928,0.02123,0.3406,0.9416,0.08869,0.001156,0.1516,1.2927,0.04247,0.03869,0.3289,1.682,1.2773,0.000056
16/11/2017,0.9677,0.3891,0.1922,1.5002,0.1632,0.01951,0.000094,0.01128,0.3052,0.06671,0.8737,0.1552,0.3921,0.02136,0.3398,0.9398,0.08977,0.001163,0.1516,1.2837,0.0424,0.03871,0.33,1.6813,1.2745,0.000056
17/11/2017,0.9661,0.3913,0.1929,1.5077,0.1636,0.01966,0.000094,0.01139,0.3072,0.06739,0.87,0.155,0.3941,0.02159,0.3409,0.9434,0.0913,0.001168,0.1515,1.2917,0.04254,0.03895,0.3294,1.6882,1.2783,0.000056
20/11/2017,0.966,0.3927,0.1928,1.503,0.1638,0.01965,0.000095,0.01138,0.3083,0.0673,0.8718,0.1544,0.3946,0.02154,0.3411,0.9428,0.09111,0.001166,0.151,1.2894,0.04258,0.03899,0.3261,1.6939,1.2793,0.000056
21/11/2017,0.9685,0.3927,0.1927,1.4996,0.1636,0.01969,0.000094,0.01137,0.3086,0.06785,0.8729,0.1553,0.3949,0.0216,0.3407,0.9435,0.09128,0.001173,0.1513,1.2884,0.04261,0.03901,0.3226,1.6918,1.2778,0.000056
22/11/2017,0.9664,0.3929,0.1925,1.5008,0.163,0.01962,0.000094,0.01141,0.3096,0.068,0.8729,0.1554,0.393,0.0217,0.3394,0.9435,0.09185,0.001171,0.152,1.2935,0.04249,0.03892,0.3232,1.6914,1.2729,0.000056
23/11/2017,0.9695,0.3938,0.1932,1.5066,0.1628,0.01969,0.000094,0.01143,0.3095,0.06825,0.8759,0.1563,0.3928,0.02177,0.339,0.9448,0.09153,0.001173,0.1532,1.2953,0.04241,0.03892,0.3243,1.6919,1.2715,0.000056
24/11/2017,0.9681,0.3936,0.1925,1.515,0.1627,0.01965,0.000094,0.0114,0.3087,0.06848,0.8746,0.1563,0.3925,0.02178,0.3389,0.9445,0.09139,0.001172,0.1534,1.2972,0.0424,0.03891,0.3222,1.6947,1.2708,0.000056
27/11/2017,0.9696,0.3954,0.193,1.5179,0.1632,0.01975,0.000094,0.01147,0.3095,0.06872,0.8801,0.1563,0.3935,0.02181,0.3396,0.9464,0.09268,0.001169,0.1535,1.2983,0.04243,0.03905,0.3263,1.6989,1.2735,0.000056
28/11/2017,0.9741,0.3984,0.1939,1.5202,0.1641,0.01988,0.000095,0.01151,0.3121,0.06894,0.8869,0.1558,0.3959,0.02193,0.3415,0.952,0.09371,0.001184,0.1536,1.3023,0.0427,0.03932,0.3239,1.7028,1.2807,0.000056
29/11/2017,0.9729,0.3982,0.1945,1.5231,0.1646,0.01998,0.000095,0.01149,0.3149,0.06933,0.8857,0.156,0.3975,0.02194,0.3427,0.9542,0.09402,0.001189,0.1537,1.3051,0.0428,0.03945,0.3244,1.7245,1.2853,0.000057
30/11/2017,0.9757,0.3942,0.1949,1.533,0.165,0.01999,0.000095,0.01147,0.3152,0.06924,0.8822,0.1552,0.3986,0.02206,0.3437,0.9558,0.09434,0.001186,0.1542,1.3094,0.04294,0.03952,0.3282,1.7404,1.2888,0.000057
01/12/2017,0.968,0.3908,0.1924,1.5134,0.1629,0.01973,0.000094,0.01134,0.3113,0.06824,0.8756,0.1537,0.3936,0.02166,0.3394,0.9454,0.09271,0.001174,0.1522,1.2992,0.04241,0.03903,0.3247,1.7166,1.2729,0.000056
04/12/2017,0.9645,0.3909,0.1918,1.5042,0.1624,0.01972,0.000094,0.01126,0.3125,0.06814,0.8695,0.1525,0.3925,0.02158,0.3385,0.9414,0.09352,0.001169,0.1507,1.2885,0.04233,0.03893,0.327,1.7115,1.2695,0.000056
05/12/2017,0.9652,0.3921,0.1916,1.4991,0.1623,0.0197,0.000094,0.01125,0.3117,0.06775,0.8724,0.1529,0.3919,0.02158,0.3381,0.9411,0.09403,0.001166,0.1509,1.2844,0.04222,0.03888,0.3293,1.7039,1.268,0.000056
06/12/2017,0.9657,0.3943,0.1929,1.5049,0.1633,0.01977,0.000094,0.01137,0.313,0.06761,0.8779,0.1542,0.3942,0.02155,0.3402,0.9456,0.09427,0.001165,0.1514,1.2888,0.04245,0.0391,0.3311,1.7068,1.2757,0.000056
07/12/2017,0.9657,0.39,0.194,1.5141,0.1645,0.01989,0.000095,0.01139,0.3142,0.06781,0.8784,0.1548,0.3969,0.0217,0.3424,0.9511,0.0939,0.001175,0.1516,1.2938,0.04275,0.03937,0.3326,1.7245,1.2843,0.000057
08/12/2017,0.9658,0.3904,0.1942,1.5123,0.1648,0.01995,0.000095,0.01133,0.3146,0.06791,0.8806,0.1548,0.3975,0.0217,0.3429,0.9509,0.09425,0.001177,0.1519,1.2941,0.04282,0.03941,0.3351,1.7229,1.286,0.000057
11/12/2017,0.9682,0.3902,0.1942,1.5157,0.1647,0.01997,0.000095,0.01133,0.3153,0.06767,0.889,0.1535,0.3973,0.02176,0.3427,0.9514,0.09451,0.001181,0.1513,1.2973,0.04283,0.03941,0.336,1.7165,1.2854,0.000057
12/12/2017,0.9727,0.3874,0.1944,1.5106,0.1649,0.01999,0.000095,0.01133,0.3156,0.06715,0.8925,0.1539,0.398,0.02174,0.3432,0.9514,0.09412,0.001179,0.1524,1.2971,0.04284,0.03947,0.3349,1.7151,1.2871,0.000057
13/12/2017,0.978,0.3884,0.1942,1.5128,0.1647,0.01994,0.000095,0.01137,0.3145,0.06719,0.899,0.1538,0.3976,0.02187,0.3427,0.952,0.09506,0.001181,0.1524,1.3,0.04284,0.0395,0.3353,1.7181,1.2852,0.000057
14/12/2017,0.9817,0.3836,0.1937,1.5104,0.164,0.0199,0.000094,0.01138,0.3135,0.06707,0.8952,0.1546,0.395,0.02177,0.3414,0.9511,0.09508,0.001176,0.1519,1.2954,0.04267,0.03941,0.3299,1.7193,1.2805,0.000056
15/12/2017,0.9823,0.3875,0.1942,1.5108,0.1643,0.02003,0.000095,0.0114,0.3146,0.06711,0.899,0.1536,0.3919,0.02181,0.3422,0.9521,0.09705,0.001179,0.1512,1.2953,0.04284,0.03948,0.332,1.7102,1.2834,0.000056
18/12/2017,0.9866,0.3911,0.1944,1.5177,0.1646,0.02003,0.000095,0.01144,0.3152,0.06752,0.9012,0.1542,0.3913,0.02192,0.343,0.9547,0.1008,0.001184,0.1527,1.3045,0.04291,0.03941,0.3356,1.7231,1.2865,0.000057
19/12/2017,0.987,0.3911,0.1951,1.5242,0.1648,0.02013,0.000095,0.01141,0.3157,0.06717,0.9007,0.154,0.3934,0.02192,0.3436,0.9563,0.1013,0.001187,0.1531,1.3069,0.04299,0.03935,0.336,1.7222,1.2886,0.000057
20/12/2017,0.9849,0.3901,0.1952,1.5246,0.1642,0.02003,0.000095,0.01133,0.3152,0.06677,0.8962,0.1533,0.3924,0.02189,0.3424,0.955,0.1015,0.001189,0.1532,1.3022,0.04285,0.03926,0.3357,1.7211,1.2842,0.000057
21/12/2017,0.9801,0.3849,0.1934,1.5111,0.1628,0.01989,0.000094,0.01123,0.3123,0.06559,0.893,0.1519,0.3896,0.02177,0.3395,0.9473,0.09999,0.001179,0.1516,1.2875,0.04251,0.0389,0.3334,1.7021,1.2734,0.000056
22/12/2017,0.9845,0.384,0.194,1.5113,0.1633,0.01993,0.000094,0.01125,0.3128,0.06527,0.8946,0.1531,0.3931,0.02188,0.3402,0.9493,0.1009,0.001185,0.1525,1.2884,0.04268,0.03896,0.3344,1.7067,1.2759,0.000056
27/12/2017,0.9825,0.3822,0.1928,1.5042,0.1618,0.01971,0.000093,0.01116,0.3096,0.06398,0.8934,0.1527,0.3901,0.02189,0.3371,0.9438,0.1025,0.001176,0.1527,1.2801,0.0422,0.03854,0.3311,1.6946,1.2641,0.000056
28/12/2017,0.9808,0.3807,0.1927,1.5041,0.1611,0.01964,0.000093,0.01115,0.3095,0.06384,0.8919,0.1525,0.3884,0.02189,0.3356,0.9411,0.1017,0.001176,0.1527,1.2862,0.04226,0.03856,0.3333,1.6925,1.2588,0.000055
29/12/2017,0.9801,0.3787,0.1928,1.5052,0.1605,0.01964,0.000092,0.01114,0.31,0.0638,0.8922,0.1531,0.3872,0.02175,0.3345,0.9387,0.1015,0.001175,0.153,1.2855,0.04229,0.03848,0.331,1.6961,1.2545,0.000055
02/01/2018,0.9796,0.3835,0.1928,1.5082,0.1602,0.01972,0.000093,0.01115,0.3114,0.06423,0.8896,0.1541,0.3868,0.02178,0.3337,0.9415,0.1007,0.001178,0.1532,1.2876,0.0423,0.03858,0.3324,1.6995,1.2517,0.000055
03/01/2018,0.9823,0.386,0.1927,1.5067,0.1603,0.01973,0.000093,0.01115,0.3123,0.06468,0.8898,0.1545,0.3886,0.02187,0.3342,0.943,0.1015,0.001177,0.1533,1.2828,0.04237,0.03881,0.3324,1.6951,1.2533,0.000055
04/01/2018,0.9827,0.3873,0.1927,1.5106,0.1601,0.01974,0.000093,0.0111,0.3124,0.0649,0.8939,0.155,0.3901,0.02197,0.3337,0.9422,0.1017,0.001177,0.1538,1.2838,0.04229,0.03884,0.3336,1.6952,1.2515,0.000055
05/01/2018,0.9748,0.3835,0.1911,1.4936,0.1586,0.01957,0.000092,0.01096,0.3103,0.0644,0.8894,0.1541,0.3862,0.02177,0.3307,0.9348,0.1005,0.001168,0.1523,1.271,0.04206,0.03853,0.3318,1.6822,1.2403,0.000055
08/01/2018,0.9736,0.384,0.1911,1.4868,0.1588,0.01957,0.000093,0.01099,0.3108,0.06458,0.8916,0.1537,0.3864,0.02174,0.3312,0.9323,0.1001,0.001163,0.1514,1.2712,0.04205,0.03856,0.3314,1.6843,1.2422,0.000055
09/01/2018,0.974,0.3836,0.1908,1.4853,0.1592,0.01956,0.000093,0.01106,0.3106,0.06458,0.8934,0.1535,0.3869,0.02186,0.3321,0.9324,0.1007,0.001162,0.1512,1.2667,0.04204,0.0386,0.3304,1.6843,1.2454,0.000055
10/01/2018,0.9799,0.3859,0.192,1.496,0.1598,0.01964,0.000093,0.01121,0.312,0.06486,0.899,0.1551,0.388,0.02192,0.3332,0.9369,0.1003,0.00117,0.1527,1.278,0.04224,0.03891,0.3289,1.6893,1.2496,0.000055
11/01/2018,0.988,0.3888,0.1929,1.5088,0.1602,0.01968,0.000094,0.01126,0.3143,0.06482,0.9077,0.1563,0.3894,0.02212,0.3342,0.9425,0.1009,0.001177,0.154,1.2851,0.04238,0.03918,0.3316,1.6963,1.2535,0.000055
12/01/2018,0.9865,0.3893,0.1935,1.519,0.1598,0.01966,0.000094,0.01124,0.3149,0.06561,0.9059,0.1573,0.3887,0.02209,0.3334,0.9423,0.1007,0.001177,0.1546,1.2882,0.04224,0.03914,0.3332,1.712,1.2504,0.000055
15/01/2018,0.9896,0.3877,0.193,1.5242,0.1588,0.01956,0.000093,0.01124,0.314,0.06598,0.9072,0.1576,0.3868,0.02201,0.3312,0.9399,0.1008,0.001168,0.155,1.2909,0.04203,0.03891,0.3272,1.7141,1.2422,0.000055
16/01/2018,0.988,0.385,0.1927,1.5201,0.1588,0.01939,0.000093,0.01122,0.3139,0.06602,0.9034,0.1577,0.3868,0.022,0.3312,0.939,0.1012,0.001166,0.1544,1.2903,0.04199,0.03886,0.3272,1.7108,1.2419,0.000055
17/01/2018,0.9928,0.3854,0.1931,1.5203,0.1589,0.01945,0.000093,0.01121,0.3143,0.06658,0.9062,0.1582,0.387,0.02192,0.3313,0.9398,0.1013,0.001164,0.1547,1.2924,0.04203,0.03889,0.3262,1.7199,1.2425,0.000055
18/01/2018,0.995,0.3877,0.1938,1.5234,0.1592,0.01949,0.000093,0.01121,0.3147,0.06676,0.9097,0.1588,0.3874,0.02202,0.3319,0.9419,0.1024,0.001164,0.1551,1.2975,0.04218,0.039,0.3301,1.7277,1.2446,0.000055
19/01/2018,0.997,0.3889,0.1946,1.5246,0.1594,0.01952,0.000094,0.01126,0.3164,0.06701,0.9075,0.1586,0.3874,0.022,0.3322,0.9436,0.1021,0.001167,0.1551,1.2961,0.04247,0.0391,0.3273,1.7274,1.2459,0.000055
22/01/2018,0.998,0.389,0.1945,1.5258,0.1593,0.0195,0.000093,0.01123,0.3166,0.06665,0.9111,0.1584,0.3876,0.02201,0.3322,0.9442,0.103,0.001164,0.1551,1.2949,0.04258,0.03911,0.3292,1.7377,1.2458,0.000055
23/01/2018,0.9946,0.3851,0.1944,1.5293,0.1593,0.01953,0.000093,0.01128,0.3172,0.06627,0.9149,0.1588,0.387,0.02208,0.3321,0.9448,0.103,0.001159,0.1552,1.2984,0.0426,0.03918,0.33,1.7414,1.2454,0.000055
24/01/2018,0.996,0.3883,0.1937,1.5291,0.1579,0.01938,0.000093,0.0113,0.3154,0.06665,0.9154,0.159,0.3841,0.02193,0.3291,0.9433,0.1035,0.001158,0.1555,1.3043,0.0424,0.03912,0.33,1.7531,1.2341,0.000054
25/01/2018,0.995,0.3914,0.1949,1.5363,0.1576,0.01939,0.000093,0.01132,0.3171,0.06669,0.9072,0.1603,0.3838,0.02209,0.3286,0.9441,0.1039,0.001162,0.1565,1.3152,0.0424,0.03928,0.3296,1.7558,1.2323,0.000054
26/01/2018,0.9984,0.3915,0.195,1.5314,0.1576,0.01937,0.000093,0.01133,0.3183,0.06656,0.9055,0.1603,0.3834,0.02194,0.3285,0.9426,0.1037,0.001157,0.1565,1.3176,0.04231,0.03929,0.3284,1.7482,1.2321,0.000054
29/01/2018,0.9982,0.3897,0.1947,1.5257,0.1578,0.0194,0.000092,0.01132,0.3178,0.06627,0.9029,0.1599,0.3835,0.0219,0.3289,0.9408,0.1031,0.001151,0.1562,1.3171,0.04224,0.03922,0.3259,1.7352,1.2335,0.000054
30/01/2018,0.9969,0.3878,0.195,1.53,0.1577,0.01936,0.000092,0.01134,0.316,0.06596,0.9044,0.1599,0.3833,0.02192,0.3287,0.9404,0.103,0.001149,0.1564,1.3199,0.04215,0.03924,0.3262,1.7427,1.2328,0.000054
31/01/2018,0.9929,0.387,0.1955,1.5286,0.1572,0.01934,0.000092,0.01126,0.3151,0.06601,0.9077,0.1597,0.3823,0.02185,0.3278,0.9383,0.1036,0.001151,0.1563,1.319,0.04215,0.03924,0.3274,1.7433,1.2293,0.000054
01/02/2018,0.9858,0.3877,0.1951,1.5331,0.1571,0.0192,0.000092,0.01123,0.315,0.06668,0.9071,0.1602,0.3826,0.0219,0.3277,0.9377,0.1035,0.001147,0.1563,1.3228,0.04204,0.03922,0.3287,1.7497,1.2288,0.000054
02/02/2018,0.9834,0.3851,0.1965,1.542,0.1583,0.01931,0.000092,0.01123,0.3185,0.06684,0.9056,0.1604,0.3848,0.02195,0.3301,0.9393,0.1028,0.001138,0.1568,1.3294,0.04221,0.03938,0.329,1.7511,1.238,0.000055
05/02/2018,0.989,0.3849,0.1985,1.55,0.1596,0.01948,0.000092,0.01136,0.3201,0.06703,0.9101,0.1605,0.3871,0.02194,0.3329,0.9464,0.1037,0.001147,0.1574,1.3341,0.04255,0.03958,0.3313,1.7495,1.2483,0.000055
06/02/2018,0.9868,0.3855,0.1994,1.5495,0.1602,0.0195,0.000092,0.01146,0.3201,0.06699,0.9146,0.1599,0.3866,0.02194,0.3341,0.9486,0.1044,0.001157,0.1573,1.3368,0.0428,0.03969,0.332,1.7447,1.253,0.000055
07/02/2018,0.984,0.3847,0.2001,1.5423,0.1605,0.01952,0.000093,0.01147,0.321,0.06715,0.9126,0.1594,0.3863,0.02188,0.3345,0.9484,0.1047,0.001156,0.1562,1.3308,0.04286,0.03969,0.331,1.7424,1.2546,0.000055
08/02/2018,0.9817,0.3837,0.1989,1.5429,0.1609,0.01958,0.000092,0.01153,0.3205,0.06678,0.9087,0.1591,0.3864,0.02165,0.3356,0.9462,0.1039,0.001151,0.1554,1.3408,0.04278,0.03952,0.3294,1.7573,1.2585,0.000055
09/02/2018,0.9837,0.3826,0.2002,1.5431,0.1613,0.01959,0.000093,0.01161,0.3201,0.06701,0.9133,0.1578,0.3853,0.02158,0.3362,0.9478,0.1044,0.001159,0.1555,1.343,0.04297,0.0397,0.3294,1.7408,1.2609,0.000056
12/02/2018,0.9879,0.3825,0.1992,1.5465,0.1612,0.0196,0.000092,0.0116,0.32,0.06762,0.9128,0.1589,0.3858,0.02176,0.3361,0.9514,0.1057,0.001163,0.1559,1.3426,0.04298,0.0398,0.3315,1.742,1.2603,0.000056
13/02/2018,0.9895,0.3823,0.1987,1.5566,0.1611,0.0196,0.000092,0.0117,0.3199,0.06762,0.9173,0.1598,0.3853,0.02181,0.336,0.9528,0.1054,0.001162,0.1568,1.3489,0.043,0.04001,0.3311,1.7492,1.26,0.000055
14/02/2018,0.9891,0.386,0.1979,1.5566,0.1606,0.0196,0.000092,0.01173,0.3208,0.06749,0.921,0.1601,0.3847,0.02198,0.335,0.9531,0.1068,0.001167,0.1569,1.3479,0.04309,0.04004,0.3312,1.7511,1.2562,0.000055
15/02/2018,0.9906,0.3872,0.197,1.5617,0.1599,0.01957,0.000092,0.01175,0.3211,0.06756,0.9239,0.1605,0.3851,0.0221,0.3335,0.954,0.1073,0.001173,0.1573,1.3535,0.04313,0.03998,0.3318,1.7599,1.2507,0.000055
16/02/2018,0.9929,0.3884,0.1975,1.5595,0.1603,0.01953,0.000092,0.01181,0.322,0.0678,0.9269,0.1614,0.3864,0.02227,0.3344,0.9563,0.1078,0.001176,0.1576,1.3542,0.04312,0.04007,0.3347,1.7598,1.254,0.000055
20/02/2018,0.9962,0.3883,0.1988,1.5579,0.1613,0.01947,0.000093,0.01177,0.3233,0.0676,0.9279,0.161,0.3883,0.02234,0.3366,0.9571,0.1075,0.001176,0.156,1.3494,0.04326,0.04007,0.3326,1.7666,1.2622,0.000056
21/02/2018,0.9933,0.3891,0.1996,1.5608,0.1619,0.01956,0.000093,0.01177,0.3247,0.0678,0.9304,0.1615,0.3898,0.0224,0.3379,0.9594,0.1089,0.001181,0.1565,1.3518,0.04344,0.04025,0.3346,1.7676,1.2671,0.000056
22/02/2018,0.9971,0.3906,0.2001,1.5664,0.1624,0.01955,0.000093,0.0119,0.3245,0.06809,0.9335,0.1616,0.3911,0.02248,0.3389,0.9634,0.1089,0.001176,0.1565,1.3604,0.04343,0.04035,0.3357,1.7722,1.2709,0.000056
23/02/2018,0.9913,0.3909,0.1999,1.558,0.1619,0.01957,0.000093,0.01187,0.3233,0.06826,0.9237,0.1613,0.3899,0.02249,0.3378,0.9593,0.1096,0.001176,0.1551,1.3536,0.04328,0.04031,0.3344,1.7706,1.2668,0.000056
26/02/2018,0.9952,0.3921,0.2009,1.5612,0.1621,0.01958,0.000093,0.01186,0.325,0.06799,0.9273,0.1621,0.3904,0.02269,0.3383,0.9631,0.1095,0.001184,0.1555,1.3528,0.04339,0.04052,0.3351,1.7719,1.2686,0.000056
27/02/2018,0.9954,0.3929,0.2017,1.5613,0.1628,0.01964,0.000093,0.01187,0.326,0.06787,0.9238,0.1622,0.3919,0.0227,0.3397,0.9637,0.1088,0.001183,0.1551,1.3566,0.04353,0.04052,0.3351,1.7724,1.274,0.000056
28/02/2018,0.9983,0.3949,0.2024,1.5638,0.1637,0.01965,0.000093,0.01199,0.327,0.06807,0.9248,0.1625,0.3927,0.02279,0.3415,0.9679,0.1088,0.001183,0.1548,1.3573,0.04367,0.04072,0.337,1.7667,1.2809,0.000056
01/03/2018,0.995,0.3947,0.2022,1.5683,0.1642,0.01971,0.000093,0.01204,0.3271,0.06808,0.9298,0.163,0.3937,0.02261,0.3427,0.9691,0.1079,0.001185,0.1552,1.3584,0.0438,0.04073,0.3371,1.7666,1.2851,0.000056
02/03/2018,0.9992,0.3959,0.2032,1.5878,0.1646,0.01976,0.000094,0.01222,0.3302,0.06826,0.9325,0.1652,0.3957,0.0226,0.3437,0.9762,0.1078,0.001191,0.1561,1.3759,0.04399,0.04099,0.338,1.7761,1.2891,0.000057
05/03/2018,1.006,0.3989,0.2045,1.5993,0.1657,0.01994,0.000094,0.01225,0.3322,0.06872,0.9378,0.1658,0.3991,0.02288,0.346,0.9839,0.1094,0.001202,0.1571,1.3814,0.0443,0.0413,0.3402,1.7953,1.2977,0.000057
06/03/2018,1.0086,0.4007,0.2042,1.5998,0.1647,0.01987,0.000094,0.01215,0.3304,0.0689,0.9412,0.1659,0.3967,0.0228,0.3439,0.9799,0.1096,0.001213,0.157,1.3737,0.04415,0.04121,0.34,1.7919,1.2898,0.000057
07/03/2018,1.0112,0.4,0.2047,1.6062,0.1652,0.01996,0.000094,0.01222,0.3315,0.06894,0.9424,0.1658,0.3979,0.02276,0.3452,0.9845,0.1091,0.001212,0.1571,1.3736,0.04422,0.04133,0.3409,1.798,1.2947,0.000057
08/03/2018,1.0069,0.3968,0.2039,1.595,0.1649,0.01984,0.000094,0.01218,0.3307,0.06912,0.9384,0.1649,0.397,0.02267,0.3447,0.9814,0.1085,0.001204,0.1565,1.3623,0.04405,0.04122,0.3383,1.7884,1.2927,0.000057
09/03/2018,1.0062,0.395,0.2027,1.5809,0.1638,0.01971,0.000093,0.01202,0.3282,0.06907,0.9355,0.165,0.394,0.02263,0.3424,0.9757,0.1086,0.001204,0.1558,1.351,0.04386,0.04099,0.3367,1.7788,1.284,0.000056
12/03/2018,1.0096,0.3935,0.2027,1.5805,0.1636,0.01974,0.000093,0.01205,0.3286,0.06887,0.9359,0.1653,0.3937,0.02255,0.3421,0.9767,0.1085,0.001204,0.1556,1.3528,0.04383,0.04098,0.334,1.7827,1.283,0.000056
13/03/2018,1.0171,0.3968,0.2042,1.5988,0.1647,0.01991,0.000094,0.01209,0.331,0.06955,0.9474,0.1669,0.396,0.02268,0.3443,0.9849,0.1095,0.001213,0.1573,1.3669,0.04415,0.04135,0.3339,1.8031,1.2912,0.000057
14/03/2018,1.0207,0.3971,0.2049,1.601,0.1651,0.01996,0.000094,0.01217,0.3314,0.06966,0.9489,0.1674,0.3971,0.02265,0.3451,0.9887,0.1099,0.001216,0.1582,1.3686,0.0443,0.04158,0.3337,1.8074,1.2944,0.000057
15/03/2018,1.0188,0.3965,0.2061,1.6063,0.1662,0.02006,0.000095,0.01228,0.3325,0.06966,0.9493,0.1691,0.3997,0.0227,0.3475,0.9933,0.1097,0.001221,0.1594,1.3731,0.04472,0.04179,0.3344,1.818,1.3032,0.000057
16/03/2018,1.012,0.3982,0.2067,1.6083,0.1669,0.02015,0.000095,0.01234,0.3348,0.0699,0.9449,0.1695,0.4005,0.02273,0.349,0.9939,0.1094,0.001224,0.1597,1.3742,0.04494,0.04194,0.3341,1.8237,1.3088,0.000057
19/03/2018,1.0079,0.3976,0.2065,1.6124,0.1668,0.02006,0.000095,0.01234,0.3339,0.06974,0.9458,0.1692,0.3997,0.02259,0.3487,0.993,0.1085,0.001219,0.16,1.3753,0.04483,0.04193,0.3318,1.8371,1.3079,0.000057
